Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2
GON_000,0,0.52350165,0.669124216,2,0.864805823,0,1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_001,100,0.035589451,0.221453277,9,0.350667938,0.555555556,0.444444444,FGF9;WT1mKTS;WT1pKTS;DMRT1;NR5A1;UGR;AMH;GATA4;RSPO1;WNT4,CBX2;SRY;SOX9;DKK1;PGD2;FOXL2;CTNNB1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_002,100,0.017647454,0.183522334,10,0.450359478,0.333333333,0.666666667,FGF9;CBX2;WT1mKTS;DMRT1;NR5A1;DKK1;UGR;AMH;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,SRY;WT1pKTS;SOX9;PGD2;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_003,100,0.022916998,0.194861321,9,0.374915513,0.555555556,0.444444444,FGF9;DMRT1;DKK1;RSPO1;FOXL2,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;NR5A1;UGR;AMH;PGD2;GATA4;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_004,100,0.022510956,0.271231381,8,0.437433141,0.555555556,0.444444444,FGF9;WT1mKTS;SOX9;DKK1;UGR;AMH;PGD2;RSPO1;CTNNB1;WNT4;NR0B1,CBX2;SRY;WT1pKTS;DMRT1;NR5A1;GATA4;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_005,100,0.030967153,0.166426084,9,0.347811757,0.166666667,0.833333333,FGF9;CBX2;WT1mKTS;SOX9;RSPO1;WNT4;NR0B1,SRY;WT1pKTS;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_006,100,0.042934596,0.13667366,9,0.372232185,0.5,0.5,FGF9;CBX2;WT1pKTS;NR5A1;DKK1;UGR;AMH;GATA4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;SOX9;DMRT1;PGD2;FOXL2;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_007,100,0.03111838,0.33472201,8,0.395098694,0.277777778,0.722222222,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;DKK1;UGR;AMH;PGD2;RSPO1;FOXL2;CTNNB1;WNT4,NR5A1;GATA4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_008,100,0.062907741,0.378267247,7,0.589792588,0.333333333,0.666666667,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;UGR;AMH;PGD2;GATA4;FOXL2;NR0B1,DKK1;RSPO1;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_009,100,0.035333419,0.480956998,7,0.628530682,0.555555556,0.444444444,FGF9;CBX2;SOX9;DMRT1;NR5A1;AMH;PGD2;FOXL2;CTNNB1;WNT4;NR0B1,WT1mKTS;SRY;WT1pKTS;DKK1;UGR;GATA4;RSPO1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_010,100,0.027508489,0.377612445,6.333333333,0.628487009,0.333333333,0.666666667,FGF9;SRY;SOX9;NR5A1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;CTNNB1;WNT4,CBX2;WT1mKTS;WT1pKTS;DMRT1;DKK1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_011,100,0.012089239,0.246206129,8,0.436473438,0.333333333,0.666666667,FGF9;CBX2;SRY;WT1pKTS;SOX9;NR5A1;GATA4;FOXL2;CTNNB1,WT1mKTS;DMRT1;DKK1;UGR;AMH;PGD2;RSPO1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_012,100,0.031628831,0.332338712,8,0.531295108,0.722222222,0.277777778,FGF9;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,CBX2;WT1mKTS;SRY;WT1pKTS;GATA4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_013,100,0.044155698,0.434471975,5,0.701353285,0.444444444,0.555555556,FGF9;CBX2;SRY;DMRT1;NR5A1;UGR;AMH;GATA4;CTNNB1,WT1mKTS;WT1pKTS;SOX9;DKK1;PGD2;RSPO1;FOXL2;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_014,100,0.043465893,0.242080049,7,0.639547356,0.277777778,0.722222222,FGF9;CBX2;DMRT1;NR5A1;DKK1;UGR;PGD2;GATA4;WNT4;NR0B1,WT1mKTS;SRY;WT1pKTS;SOX9;AMH;RSPO1;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_015,100,0.020667834,0.254020005,8,0.592595229,0.555555556,0.444444444,FGF9;WT1pKTS;DMRT1,CBX2;WT1mKTS;SRY;SOX9;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_016,100,0.031560025,0.238085147,7,0.520933842,0.611111111,0.388888889,FGF9;WT1pKTS;NR5A1;DKK1;UGR;AMH;GATA4;WNT4;NR0B1,CBX2;WT1mKTS;SRY;SOX9;DMRT1;PGD2;RSPO1;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_017,100,0.046468857,0.165749353,10,0.325843746,0.555555556,0.444444444,FGF9;FOXL2,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_018,100,0.059924178,0.281943489,6.666666667,0.594036227,0.666666667,0.333333333,FGF9;CBX2;WT1mKTS;WT1pKTS;NR5A1;DKK1;UGR;GATA4;RSPO1;NR0B1,SRY;SOX9;DMRT1;AMH;PGD2;FOXL2;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_019,100,0.041269216,0.266383292,8,0.420367458,0.666666667,0.333333333,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DKK1;AMH;PGD2;GATA4;WNT4;NR0B1,DMRT1;NR5A1;UGR;RSPO1;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_020,100,0.132140449,0.383448508,6,0.59260007,0.111111111,0.888888889,FGF9;CBX2;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;AMH;PGD2;GATA4;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,WT1mKTS;UGR,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_021,100,0.033018788,0.137514522,9,0.410702778,0.5,0.5,FGF9;WT1mKTS;SRY;SOX9;NR5A1;AMH;GATA4;FOXL2;CTNNB1,CBX2;WT1pKTS;DMRT1;DKK1;UGR;PGD2;RSPO1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_022,100,0.038537903,0.233717486,8.666666667,0.539760858,0.222222222,0.777777778,FGF9;WT1mKTS;SOX9;DMRT1;UGR;PGD2;GATA4;FOXL2;NR0B1,CBX2;SRY;WT1pKTS;NR5A1;DKK1;AMH;RSPO1;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_023,100,0.026921645,0.309753306,9,0.458276134,0.444444444,0.555555556,FGF9;WT1mKTS;DMRT1;NR5A1;PGD2;GATA4;RSPO1;FOXL2,CBX2;SRY;WT1pKTS;SOX9;DKK1;UGR;AMH;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_024,100,0.054561111,0.237382415,9,0.440611363,0.444444444,0.555555556,FGF9;DMRT1;PGD2,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;NR5A1;DKK1;UGR;AMH;GATA4;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_025,100,0.018079702,0.188513167,8,0.388916156,0.277777778,0.722222222,FGF9;WT1mKTS;WT1pKTS;SOX9;DMRT1;DKK1;PGD2;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,CBX2;SRY;NR5A1;UGR;AMH;GATA4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_026,100,0.014267359,0.266779893,9,0.483839876,0.722222222,0.277777778,FGF9;UGR;PGD2;FOXL2;CTNNB1;WNT4,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;AMH;GATA4;RSPO1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_027,100,0.028414007,0.322978172,8,0.62949327,0.277777778,0.722222222,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;NR5A1;DKK1;AMH;PGD2;GATA4;CTNNB1;WNT4;NR0B1,SOX9;DMRT1;UGR;RSPO1;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_028,100,0.094015754,0.407368823,6,0.630023181,0.111111111,0.888888889,FGF9;WT1mKTS;SRY;SOX9;DMRT1;NR5A1;AMH;GATA4;RSPO1;FOXL2;CTNNB1;NR0B1,CBX2;WT1pKTS;DKK1;UGR;PGD2;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_029,100,0.059827332,0.392978361,7,0.636583832,0.888888889,0.111111111,FGF9;WT1mKTS;SRY;DMRT1;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;CTNNB1;WNT4,CBX2;WT1pKTS;SOX9;NR5A1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_030,100,0.057962977,0.162410768,7.666666667,0.415779491,0.666666667,0.333333333,FGF9;CBX2;SOX9;DMRT1;NR5A1;UGR;GATA4;FOXL2;WNT4;NR0B1,WT1mKTS;SRY;WT1pKTS;DKK1;AMH;PGD2;RSPO1;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_031,100,0.035103271,0.433557884,7,0.505000948,0.444444444,0.555555556,FGF9;CBX2;WT1mKTS;SRY;SOX9;AMH;PGD2;RSPO1;CTNNB1,WT1pKTS;DMRT1;NR5A1;DKK1;UGR;GATA4;FOXL2;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_032,100,0.029448747,0.211058621,8,0.508026354,0.5,0.5,FGF9;WT1mKTS;AMH;PGD2;RSPO1;FOXL2;CTNNB1;NR0B1,CBX2;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;GATA4;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_033,100,0.068261293,0.239834828,8,0.428555795,0.333333333,0.666666667,FGF9;CBX2;WT1mKTS;UGR;AMH;GATA4;FOXL2;CTNNB1;WNT4;NR0B1,SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;PGD2;RSPO1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_034,100,0.026256515,0.339913427,6,0.734954085,0.222222222,0.777777778,FGF9;CBX2;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;UGR;AMH;PGD2;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,WT1mKTS;DKK1;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_035,100,0.040478632,0.193540126,10,0.394122865,0.388888889,0.611111111,FGF9;CBX2;WT1mKTS;SRY;DKK1;UGR;PGD2;GATA4;RSPO1;WNT4;NR0B1,WT1pKTS;SOX9;DMRT1;NR5A1;AMH;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_036,100,0.022179259,0.17242437,10,0.275337192,0.666666667,0.333333333,FGF9;SOX9;DMRT1;PGD2;FOXL2;CTNNB1;WNT4;NR0B1,CBX2;WT1mKTS;SRY;WT1pKTS;NR5A1;DKK1;UGR;AMH;GATA4;RSPO1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_037,100,0.066776615,0.38822607,7,0.454807445,0.388888889,0.611111111,FGF9;SRY;WT1pKTS;SOX9;NR5A1;UGR;AMH;PGD2;GATA4;RSPO1;CTNNB1;NR0B1,CBX2;WT1mKTS;DMRT1;DKK1;FOXL2;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_038,100,0.048151744,0.23642902,8,0.450953673,0.388888889,0.611111111,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;CTNNB1;NR0B1,DKK1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_039,100,0.021755842,0.217236523,9,0.329829699,0.611111111,0.388888889,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;PGD2;FOXL2,NR5A1;DKK1;UGR;AMH;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_040,100,0.017227086,0.260353909,9,0.414427872,0.277777778,0.722222222,FGF9;WT1mKTS;NR5A1;DKK1;UGR;AMH;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,CBX2;SRY;WT1pKTS;SOX9;DMRT1;PGD2;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_041,100,0.050378728,0.275828369,8,0.541624622,0.444444444,0.555555556,FGF9;CBX2;WT1mKTS;SRY;NR5A1;DKK1;GATA4;RSPO1;WNT4,WT1pKTS;SOX9;DMRT1;UGR;AMH;PGD2;FOXL2;CTNNB1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_042,100,0.032684444,0.222059963,8,0.507621278,0.666666667,0.333333333,FGF9;DKK1;UGR;AMH;PGD2;GATA4;WNT4;NR0B1,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;RSPO1;FOXL2;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_043,100,0.030367595,0.153605505,9,0.30328835,0.222222222,0.777777778,FGF9;CBX2;WT1mKTS;SRY;SOX9;NR5A1;DKK1;AMH;PGD2;GATA4;NR0B1,WT1pKTS;DMRT1;UGR;RSPO1;FOXL2;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_044,100,0.025928823,0.212141694,7,0.519297615,0.333333333,0.666666667,FGF9;CBX2;SRY;WT1pKTS;SOX9;UGR;AMH;PGD2;GATA4;RSPO1;CTNNB1;WNT4,WT1mKTS;DMRT1;NR5A1;DKK1;FOXL2;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_045,100,0.037663783,0.160516748,10,0.470242859,0.722222222,0.277777778,FGF9;CBX2;NR5A1;DKK1;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;UGR;AMH;PGD2;GATA4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_046,100,0.033049405,0.348945399,8,0.565894553,0.611111111,0.388888889,FGF9;WT1mKTS;GATA4;FOXL2;NR0B1,CBX2;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;RSPO1;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_047,100,0.021599114,0.387192053,8.666666667,0.490559516,0.611111111,0.388888889,FGF9;SRY;SOX9;DKK1;PGD2;RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,CBX2;WT1mKTS;WT1pKTS;DMRT1;NR5A1;UGR;AMH;GATA4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
GON_048,100,0.034514135,0.283058801,8,0.585708891,0.333333333,0.666666667,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;NR5A1;UGR;GATA4;NR0B1,SOX9;DMRT1;DKK1;AMH;PGD2;RSPO1;FOXL2;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1
